Stock,sgRNA,COG,Gene,Old,KEGG,Condition,mumax,mumax_minusRha,Gen Time,Depletion_per,Dep,D/CR,D/EP,D/mumaxminusR,D/mumaxplusR,minusRmumax/CR,minusRmumax/EP,plusRmumax/CR,plusRmumax/EP,mumax_plusRha,CRISPRRater_Score_real,Rank_CR,CRISPR Efficiency Predictor,Rank_EP,(1-Dep)/CR,(1-Dep)/EP,1-DCR,1-DEP,Lag Time,Spike,S,SpikeN,Unnamed: 33,Dep_Per*coeff,mumax_plusRha*coeff,Lag Time*coeff,Sum,Intercept,Predicted Spike_DML,Predicted Spike_ML,mumax_plusRha*coeff.1,Lag Time*coeff.1,Sum.1,Unnamed: 44,Dep_Per*coeff.1,mumax_plusRha*coeff.2,Lag Time*coeff.2,Sum.2,GLM_Predicted Spike_DML,Unnamed: 50,Depletion_mumaxplusrha_lagtime,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Predicted_Depletion_per,Predicted_Depletion_per_Polynomial
,1617,,50S ribosomal protein L34,50S ribosomal protein L34,Ribosome biogenesis,(-) Rhamnose,0.724201,0.724201,0.415630467,90.00189559,0.900018956,1.301589303,0.147367009,1.24277508,11.18544526,1.047324913,0.118578986,0.11636455,0.01317489,0.0804634,0.691476915,225,6.10733,188,0.144590574,0.016370663,-0.301589303,0.852632991,13.10896292,2X,2,2,,3.168066725,-0.043072058,1.21257907,4.337573737,,3.982873737,,-0.043072058,1.21257907,1.169507012,,1.710036016,0.019021548,0.112737081,1.841794645,1.188694645,,,,,,,88.73210841399988,4.221170120045436
,1868,,mucin,mucin,,(-) Rhamnose,0.72422273,0.72422273,0.415617996,100.0,1.0,1.558023458,0.166451944,1.380790686,1.66005285,1.128356002,0.120548281,0.938538467,0.100269063,0.60239046,0.64183886,337,6.00774,196,0.0,0.0,-0.558023458,0.833548056,6.518593206,5X,5,5,,3.52,-0.322459613,0.602969872,3.800510258,,3.445810258,,-0.322459613,0.602969872,0.280510258,,1.9,0.142405105,0.056059902,2.098465006,1.445365006,,,,,,,72.22126328679002,3.2874873239783895
,1920,,Fis family transcriptional regulator,Fis family transcriptional regulator,Others,(-) Rhamnose,0.72442392,0.72442392,0.415502569,0.0,0.0,0.0,0.0,0.0,0.0,0.948753739,0.098007833,0.820647217,0.084774217,0.62660778,0.763553165,79,7.39149,70,1.309666498,0.135290719,1.0,1.0,5.0,1X,1,1,,0.0,-0.335423145,0.4625,0.127076855,,-0.227623145,,-0.335423145,0.4625,0.127076855,,0.0,0.148130079,0.043,0.191130079,-0.461969921,,,,,,,15.047772874879998,2.6349953895537945
,2047,J,phenylalanyl-tRNA synthetase subunit beta,phenylalanyl-tRNA synthetase subunit beta,Aminoacyl-tRNA biosynthesis,(-) Rhamnose,0.72456793,0.72456793,0.415419987,0.0,0.0,0.0,0.0,0.0,0.0,0.909765859,0.158056972,0.816594567,0.14186998,0.6503632,0.796433415,43,4.58422,407,1.255597745,0.218139618,1.0,1.0,6.242072145,1X,1,1,,0.0,-0.348139421,0.577391673,0.229252252,,-0.125447748,,-0.348139421,0.577391673,0.229252252,,0.0,0.15374586,0.05368182,0.207427681,-0.445672319,,,,,,,3.9338627585999983,3.253969652310085
,1903,J,30S ribosomal protein S11,30S ribosomal protein S11,Ribosome biogenesis,(-) Rhamnose,0.72483017,0.72483017,0.41526969,55.55801472,0.555580147,0.88114033,0.176707308,0.766496995,0.839265917,1.149567885,0.230538814,1.049894094,0.210549845,0.66198345,0.630524025,368,3.14407,512,0.70484206,0.141351768,0.11885967,0.823292692,5.0,1X,1,1,,1.955642118,-0.354359741,0.4625,2.063782377,,1.709082377,,-0.354359741,0.4625,0.108140259,,1.05560228,0.156492888,0.043,1.255095167,0.601995167,,,,,,,37.46562900305,2.6899653860282022
,1456,L,DNA topoisomerase III,DNA topoisomerase III,DNA Replication,(-) Rhamnose,0.72491701,0.72491701,0.415219944,15.07199851,0.150719985,0.228994843,0.026363014,0.207913434,0.391509402,1.101395127,0.126798029,0.58490254,0.06733686,0.38497156,0.658180695,304,5.7171,253,1.290344766,0.148550841,0.771005157,0.973636986,20.82654241,1X,1,1,,0.530534348,-0.206075276,1.926455173,2.250914244,,1.896214244,,-0.206075276,1.926455173,1.720379897,,0.286367972,0.091007277,0.179108265,0.556483513,-0.096616487,,,,,,,44.5405139231,8.435350791940389
,1884,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.72563646,0.72563646,0.414808264,68.55297702,0.68552977,0.845534625,0.155582284,0.944728949,1.135274344,0.895002345,0.164684573,0.744784403,0.137043777,0.60384503,0.81076487,23,4.40622,436,0.387868594,0.071369616,0.154465375,0.844417716,7.333594039,1X,1,1,,2.413064791,-0.323238245,0.678357449,2.768183995,,2.413483995,,-0.323238245,0.678357449,0.355119204,,1.302506563,0.142748965,0.063068909,1.508324437,0.855224437,,,,,,,57.414513854670034,3.6611265758622102
,1837,G,0,,Others,(-) Rhamnose,0.72600852,0.72600852,0.414595685,82.18129005,0.8218129,1.245644784,0.149265563,1.131960408,3.429910497,1.100431406,0.13186465,0.363171221,0.043518792,0.23960185,0.659749,297,5.50571,278,0.270083167,0.032364055,-0.245644784,0.850734437,5.826406151,1X,1,5,,2.89278141,-0.12825887,0.538942569,3.303465108,,2.948765108,,-0.12825887,0.538942569,0.410683699,,1.561444511,0.056641877,0.050107093,1.668193481,1.015093481,,,,,,,83.46220987379998,2.3206202129158067
,1473,M,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosaminedeacetylase,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosaminedeacetylase,Lipopolysaccharide biosynthesis,(-) Rhamnose,0.72662528,0.72662528,0.414243776,4.652103959,0.04652104,0.058862086,0.005589845,0.064023426,0.070382604,0.919383582,0.087309374,0.836315838,0.079420836,0.66097355,0.79033963,51,8.32242,24,1.206416741,0.114567513,0.941137914,0.994410155,5.0,1X,1,1,,0.163754059,-0.353819141,0.4625,0.272434918,,-0.082265082,,-0.353819141,0.4625,0.108680859,,0.088389975,0.156254147,0.043,0.287644122,-0.365455878,,,,,,,18.98298300298,2.688396109758961
,2031,R,folate-binding protein,folate-binding protein,Others,(-) Rhamnose,0.7266599,0.7266599,0.414224041,0.0,0.0,0.0,0.0,0.0,0.0,0.970013819,0.147561337,0.868077962,0.132054556,0.65029738,0.749123245,114,4.92446,365,1.334893833,0.203067951,1.0,1.0,6.182878367,1X,1,1,,0.0,-0.348104188,0.571916249,0.223812061,,-0.130887939,,-0.348104188,0.571916249,0.223812061,,0.0,0.153730301,0.053172754,0.206903055,-0.446196945,,,,,,,3.633667112399999,3.2261049370820905
,1385,C,NADH dehydrogenase,NADH dehydrogenase,Others,(-) Rhamnose,0.726833239,0.726833239,0.414125254,65.72050694,0.657205069,0.884080898,0.116088332,0.904203377,1.360972483,0.977745626,0.128387412,0.649594983,0.085298074,0.482893723,0.74337662,120,5.66125,262,0.461132246,0.060551103,0.115919102,0.883911668,5.0,1X,1,1,,2.313361844,-0.25849301,0.4625,2.517368834,,2.162668834,,-0.25849301,0.4625,0.20400699,,1.248689632,0.114156076,0.043,1.405845708,0.752745708,,,,,,,54.34093589579999,2.411679161009917
,1989,E,"D,D-heptose 1,7-bisphosphate phosphatase","D,D-heptose 1,7-bisphosphate phosphatase",Lipopolysaccharide biosynthesis,(-) Rhamnose,0.72751757,0.72751757,0.413735712,100.0,1.0,1.35200319,0.13650554,1.37453725,1.561758506,0.983606076,0.099310179,0.865692862,0.087405024,0.64030386,0.739643225,131,7.32571,75,0.0,0.0,-0.35200319,0.86349446,14.23812122,1X,1,5,,3.52,-0.342754656,1.317026213,4.494271557,,4.139571557,,-0.342754656,1.317026213,0.974271557,,1.9,0.151367833,0.122447842,2.173815675,1.520715675,,,,,,,93.98021480556002,6.958000903572656
,1483,E,aroE,aroE,Biosynthesis of amino acids,(-) Rhamnose,0.72789913,0.72789913,0.413518835,0.0,0.0,0.0,0.0,0.0,0.0,1.164365914,0.090525147,0.989483143,0.076928658,0.6185718,0.625146375,377,8.04085,37,1.599625368,0.124364961,1.0,1.0,5.0,1X,1,1,,0.0,-0.331121485,0.4625,0.131378515,,-0.223321485,,-0.331121485,0.4625,0.131378515,,0.0,0.146230374,0.043,0.189230374,-0.463869626,,,,,,,3.483456280188889,2.6225083386437085
,1472,H,"2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase","2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase",,(-) Rhamnose,0.72818992,0.72818992,0.413353703,2.159663164,0.021596632,0.030507537,0.002387104,0.029657966,0.032997693,1.028645649,0.080487788,0.924535465,0.072341544,0.65448914,0.70791134,185,9.04721,7,1.382098736,0.108144209,0.969492463,0.997612896,5.0,1X,1,1,,0.076020143,-0.350348037,0.4625,0.188172107,,-0.166527893,,-0.350348037,0.4625,0.112151963,,0.0410336,0.154721233,0.043,0.238754833,-0.414345167,,,,,,,8.084451981979996,2.678320032193826
,1388,C,NADH dehydrogenase,NADH dehydrogenase,Others,(-) Rhamnose,0.728390927,0.728390927,0.413239634,14.15977752,0.141597775,0.2043897,0.034462746,0.194398049,0.218825404,1.051397899,0.177279281,0.934030952,0.157489696,0.647081064,0.69278332,221,4.10872,462,1.239063066,0.208922055,0.7956103,0.965537254,5.488948471,1X,1,1,,0.498424169,-0.346382494,0.507727734,0.659769409,,0.305069409,,-0.346382494,0.507727734,0.16134524,,0.269035773,0.152969964,0.047204957,0.469210693,-0.183889307,,,,,,,25.61269089505,2.895466036417779
,1937,K,0,,Others,(-) Rhamnose,0.72852369,0.72852369,0.413164327,0.0,0.0,0.0,0.0,0.0,0.0,1.041860523,0.190722494,0.902428909,0.165198209,0.63102577,0.69925261,207,3.81981,484,1.430098345,0.261793126,1.0,1.0,12.21743208,1X,1,1,,0.0,-0.337788095,1.130112467,0.792324373,,0.437624373,,-0.337788095,1.130112467,0.792324373,,0.0,0.149174492,0.105069916,0.254244408,-0.398855592,,,,,,,15.149876336900004,5.9828693440455005
,1836,U,preprotein translocase subunit SecD,preprotein translocase subunit SecD,Others,(-) Rhamnose,0.7289136,0.7289136,0.412943317,100.0,1.0,1.412606274,0.188481162,1.371904709,2.783511657,1.029667924,0.137386483,0.507490698,0.067713445,0.35925842,0.70791134,186,5.30557,309,0.0,0.0,-0.412606274,0.811518838,10.46252736,5X,5,5,,3.52,-0.192311032,0.967783781,4.295472749,,3.940772749,,-0.192311032,0.967783781,0.775472749,,1.9,0.08492869,0.089977735,2.074906426,1.421806426,,,,,,,96.09873671049999,4.309656426642209
,1378,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.72919346,0.72919346,0.412784832,5.243501636,0.052435016,0.086972089,0.011349693,0.071908237,0.08136444,1.209487152,0.15783579,1.068920147,0.139492062,0.64444635,0.602894755,435,4.61995,213,1.5716922,0.205102866,0.913027911,0.988650307,5.0,1X,1,1,,0.184571258,-0.344972131,0.4625,0.302099126,,-0.052600874,,-0.344972131,0.4625,0.117527869,,0.099626531,0.152347117,0.043,0.294973648,-0.358126352,,,,,,,8.25076157056001,2.6627146138118363
,2002,R,permease,permease,,(-) Rhamnose,0.72941409,0.72941409,0.412659975,15.36560767,0.153656077,0.196388156,0.030874535,0.210656853,0.252533687,0.932265688,0.146563164,0.777671122,0.122259075,0.60845774,0.7824101,63,4.97679,359,1.081713955,0.170058195,0.803611844,0.969125465,7.79093329,1X,1,1,,0.54086939,-0.325707428,0.720661329,0.935823291,,0.581123291,,-0.325707428,0.720661329,0.394953901,,0.291946546,0.14383941,0.067002026,0.502787982,-0.150312018,,,,,,,23.437687382429964,3.880131199379447
,2027,J,ribosome-recycling factor,ribosome-recycling factor,Others,(-) Rhamnose,0.72962569,0.72962569,0.412540299,92.67178033,0.926717803,1.808460073,0.113650253,1.270127705,2.191404273,1.423841134,0.089479391,0.825251687,0.051861838,0.42288765,0.51243476,497,8.15412,33,0.143007857,0.008987137,-0.808460073,0.886349747,16.36347925,3X,3,3,,3.262046668,-0.226371759,1.513621831,4.549296739,,4.194596739,,-0.226371759,1.513621831,1.287250072,,1.760763826,0.09997064,0.140725922,2.001460388,1.348360388,,,,,,,90.86664289299992,6.8799746805264395
,1857,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.72968825,0.72968825,0.412504929,68.48666652,0.684866665,0.909855344,0.147051666,0.938574337,1.173706625,0.969401473,0.156675567,0.77519827,0.125288264,0.58350754,0.752720385,103,4.65732,397,0.418659227,0.067664093,0.090144656,0.852948334,5.0,1X,1,1,,2.410730662,-0.312351586,0.4625,2.560879075,,2.206179075,,-0.312351586,0.4625,0.150148414,,1.301246664,0.137941182,0.043,1.482187846,0.829087846,,,,,,,61.13909540429998,2.5680222399047246
,1993,M,N-acetylmuramoyl-L-alanine amidase,N-acetylmuramoyl-L-alanine amidase,Others,(-) Rhamnose,0.72990853,0.72990853,0.412380439,33.3052602,0.333052602,0.410788151,0.087370664,0.456293615,0.524648351,0.90027153,0.191479041,0.782978066,0.166531856,0.63481111,0.81076487,24,3.81195,485,0.822615067,0.174962263,0.589211849,0.912629336,8.055359002,1X,1,1,,1.172345159,-0.339814387,0.745120708,1.57765148,,1.22295148,,-0.339814387,0.745120708,0.405306321,,0.632799944,0.150069346,0.069276087,0.852145378,0.199045378,,,,,,,40.10428074099993,4.065510035096072
,2028,J,ribosome-recycling factor,ribosome-recycling factor,Others,(-) Rhamnose,0.73031718,0.73031718,0.412149691,95.97630719,0.959763072,1.357886336,0.214618951,1.314172935,2.123234765,1.033263051,0.163311042,0.639536597,0.101081121,0.45202871,0.706806635,189,4.47194,427,0.056927774,0.008997645,-0.357886336,0.785381049,16.28809819,5X,5,5,,3.378366013,-0.241970968,1.506649083,4.643044127,,4.288344127,,-0.241970968,1.506649083,1.264678114,,1.823549837,0.106859587,0.140077644,2.070487068,1.417387068,,,,,,,87.9583922087999,6.9921734474860795
,1966,E,diaminopimelate epimerase,diaminopimelate epimerase,Biosynthesis of amino acids,(-) Rhamnose,0.73037965,0.73037965,0.412114439,26.20338608,0.262033861,0.302491275,0.039404951,0.358763912,0.568880448,0.843148556,0.109835325,0.531730833,0.069267543,0.46061323,0.866252625,445,6.64977,85,0.851906381,0.11097619,0.697508725,0.960595049,5.0,1X,1,1,,0.92235919,-0.246566262,0.4625,1.138292928,,0.783592928,,-0.246566262,0.4625,0.215933738,,0.497864336,0.108888968,0.043,0.649753303,-0.003346697,,,,,,,27.242876472000034,2.377057664889616
,1919,K,chromosome partitioning protein ParB,chromosome partitioning protein ParB,Others,(-) Rhamnose,0.73124282,0.73124282,0.411627973,100.0,1.0,1.699228227,0.163531763,1.367534795,1.621141553,1.24254844,0.119581427,1.048167708,0.10087445,0.61684928,0.588502465,446,6.11502,185,0.0,0.0,-0.699228227,0.836468237,5.0,5X,5,5,,3.52,-0.33019942,0.4625,3.65230058,,3.29760058,,-0.33019942,0.4625,0.13230058,,1.9,0.14582317,0.043,2.08882317,1.43572317,,,,,,,80.76935285773338,2.619831727336358
,1397,D,chromosome partitioning protein ParA,chromosome partitioning protein ParA,Chromosome and associated proteins,(-) Rhamnose,0.73149684,0.73149684,0.411485031,24.0,0.24,0.356708678,0.031614472,0.328094377,0.351416412,1.08721363,0.09635786,1.015059817,0.089962993,0.68295046,0.672817945,269,7.59146,57,1.129577482,0.100112495,0.643291322,0.968385528,5.0,1X,1,1,,0.8448,-0.365583381,0.4625,0.941716619,,0.587016619,,-0.365583381,0.4625,0.096916619,,0.456,0.161449489,0.043,0.660449489,0.007349489,,,,,,,16.170319540599998,2.7225458704622456
,1484,H,thiamine monophosphate kinase,thiamine monophosphate kinase,Metabolic pathways,(-) Rhamnose,0.7315558,0.7315558,0.411451867,71.51413723,0.715141372,1.127036358,0.109229083,0.977562303,2.382480233,1.152904889,0.111736185,0.473051714,0.045846795,0.30016676,0.634532655,352,6.54717,143,0.448926663,0.043508665,-0.127036358,0.890770917,5.338886514,1X,1,1,,2.51729763,-0.160679267,0.493847003,2.850465366,,2.495765366,,-0.160679267,0.493847003,0.333167736,,1.358768607,0.070959422,0.045914424,1.475642453,0.822542453,,,,,,,71.66812419640014,2.2514913130716048
,1375,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.73186107,0.73186107,0.411280245,25.52364084,0.255236408,0.342790306,0.034627859,0.348749809,0.545367187,0.982911809,0.099291406,0.62854956,0.063494577,0.46800837,0.744584675,116,7.37084,71,1.00024029,0.101041888,0.657209694,0.965372141,5.0,1X,1,1,,0.898432158,-0.25052488,0.4625,1.110407277,,0.755707277,,-0.25052488,0.4625,0.21197512,,0.484949176,0.110637179,0.043,0.638586355,-0.014513645,,,,,,,27.04785862920005,2.3885489191818383
,1399,D,chromosome partitioning protein ParA,chromosome partitioning protein ParA,Chromosome and associated proteins,(-) Rhamnose,0.73213033,0.73213033,0.411128986,87.44897959,0.874489796,1.145521133,0.146398308,1.194445524,1.780030262,0.959040081,0.122565914,0.643540257,0.082244842,0.49127805,0.763399095,80,5.97336,225,0.164409684,0.021011659,-0.145521133,0.853601692,5.0,5X,5,5,,3.078204082,-0.26298114,0.4625,3.277722941,,2.923022941,,-0.26298114,0.4625,0.19951886,,1.661530612,0.116138131,0.043,1.820668743,1.167568743,,,,,,,79.50695204479996,2.4247075057912397
,2051,L,DNA-dependent helicase,DNA-dependent helicase,Mismatch repair,(-) Rhamnose,0.73218592,0.73218592,0.411097771,36.07455837,0.360745584,0.460942707,0.060076303,0.492696696,0.555863688,0.935550636,0.121933643,0.829236946,0.108077402,0.6489821,0.782625645,62,6.00479,197,0.816807397,0.106457414,0.539057293,0.939923697,8.778617204,1X,1,1,,1.269824455,-0.347400118,0.812022091,1.734446428,,1.379746428,,-0.347400118,0.812022091,0.464621973,,0.685416609,0.153419368,0.075496108,0.914332085,0.261232085,,,,,,,37.58879428090998,4.438959768146446
,2046,L,integration host factor subunit alpha,integration host factor subunit alpha,Others,(-) Rhamnose,0.73224898,0.73224898,0.411062368,47.66653027,0.476665303,0.774442868,0.088502935,0.650960692,0.82441138,1.189692216,0.135957418,0.939388862,0.107352879,0.57818865,0.61549447,395,5.38587,298,0.850267099,0.097168089,0.225557132,0.911497065,7.012188826,1X,1,1,,1.677861866,-0.309504384,0.648627466,2.016984948,,1.662284948,,-0.309504384,0.648627466,0.339123082,,0.905664075,0.136683797,0.060304824,1.102652696,0.449552696,,,,,,,38.342510008379975,3.4598079620549487
,2033,L,primosomal replication protein N,primosomal replication protein N,,(-) Rhamnose,0.73246,0.73246,0.410943942,0.0,0.0,0.0,0.0,0.0,0.0,1.015561392,0.117567748,0.651956056,0.075474517,0.47021454,0.721236555,161,6.23011,172,1.386507649,0.16051081,1.0,1.0,9.009167425,1X,1,1,,0.0,-0.251705843,0.833347987,0.581642144,,0.226942144,,-0.251705843,0.833347987,0.581642144,,0.0,0.111158717,0.07747884,0.188637557,-0.464462443,,,,,,,34.81366404149999,4.0573934628328185
,2034,G,polysaccharide deacetylase,polysaccharide deacetylase,Others,(-) Rhamnose,0.73272441,0.73272441,0.41079565,34.52252097,0.34522521,0.572816911,0.090063293,0.471152871,0.56529251,1.215777183,0.191155139,1.013310633,0.159321574,0.6107019,0.60267985,418,3.83314,483,1.086438829,0.17081943,0.427183089,0.909936707,7.199044866,1X,1,1,,1.215192738,-0.326908727,0.66591165,1.554195661,,1.199495661,,-0.326908727,0.66591165,0.339002923,,0.655927898,0.144369929,0.061911786,0.862209613,0.209109613,,,,,,,34.57346656101003,3.615032320886321
,1882,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.73284633,0.73284633,0.410727308,42.61533213,0.426153321,0.661781317,0.118469052,0.58150434,0.751172172,1.138050521,0.203728578,0.880998181,0.157712249,0.56731777,0.643948855,334,3.59717,495,0.891137043,0.159527261,0.338218683,0.881530948,5.0,1X,1,1,,1.500059691,-0.303685202,0.4625,1.658874489,,1.304174489,,-0.303685202,0.4625,0.158814798,,0.80969131,0.134113921,0.043,0.986805231,0.333705231,,,,,,,36.78470930459996,2.5428650739818894
,1390,C,NADH dehydrogenase,NADH dehydrogenase,Others,(-) Rhamnose,0.732965863,0.732965863,0.410660326,58.55705119,0.585570512,0.818816237,0.077399903,0.798905572,0.880435711,1.024922426,0.096882417,0.930012523,0.087910908,0.665091732,0.71514277,170,7.56552,58,0.579505947,0.054778718,0.181183763,0.922600097,5.0,1X,1,1,,2.061208202,-0.356023604,0.4625,2.167684598,,1.812984598,,-0.356023604,0.4625,0.106476396,,1.112583973,0.157227685,0.043,1.312811658,0.659711658,,,,,,,60.568428786399934,2.694795322834529
,1971,H,diguanylate cyclase,diguanylate cyclase,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,(-) Rhamnose,0.73301498,0.73301498,0.410632809,46.08695652,0.460869565,0.713554491,0.077769455,0.628731442,0.726568583,1.134911417,0.123692644,0.982088282,0.107036633,0.63430979,0.645878585,329,5.9261,231,0.834724122,0.090975588,0.286445509,0.922230545,10.71567861,1X,1,1,,1.62226087,-0.339546031,0.991200271,2.27391511,,1.91921511,,-0.339546031,0.991200271,0.651654241,,0.875652174,0.149950834,0.092154836,1.117757844,0.464657844,,,,,,,42.79415510540002,5.298343360013859
,1881,U,pilus assembly protein,pilus assembly protein,Others,(-) Rhamnose,0.73312913,0.73312913,0.410568872,0.0,0.0,0.0,0.0,0.0,0.0,1.266458117,0.128350286,1.068196371,0.108257279,0.61835908,0.578881465,454,5.71194,254,1.727469371,0.175071867,1.0,1.0,7.994418604,1X,1,1,,0.0,-0.331007616,0.739483721,0.408476105,,0.053776105,,-0.331007616,0.739483721,0.408476105,,0.0,0.146180087,0.068752,0.214932087,-0.438167913,,,,,,,9.517032210559995,3.9971139378108784
,2029,I,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase","2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",Biosynthesis of antibiotics,(-) Rhamnose,0.73318743,0.73318743,0.410536225,68.794926,0.68794926,0.944080065,0.085730572,0.938299311,2.036704537,1.006160886,0.091368043,0.463533148,0.042092788,0.33777568,0.728698005,150,8.02455,38,0.42823054,0.038887008,0.055919935,0.914269428,9.130333656,3X,3,3,,2.421581395,-0.180811322,0.844555863,3.085325937,,2.730625937,,-0.180811322,0.844555863,0.663744542,,1.307103594,0.079850171,0.078520869,1.465474634,0.812374634,,,,,,,72.68896747509989,3.7403329503583445
,2062,L,"exodeoxyribonuclease V, gamma subunit","exodeoxyribonuclease V, gamma subunit",Homologous recombination,(-) Rhamnose,0.73401921,0.73401921,0.410071012,11.47536202,0.11475362,0.154874543,0.019911683,0.15633599,0.173990625,0.990651879,0.12736468,0.890131538,0.114441128,0.6595391,0.74094566,127,5.76313,248,1.194752095,0.153605138,0.845125457,0.980088317,6.232524643,1X,1,1,,0.403932743,-0.35305128,0.576508529,0.627389992,,0.272689992,,-0.35305128,0.576508529,0.223457249,,0.218031878,0.155915043,0.053599712,0.427546634,-0.225553366,,,,,,,14.111149139189981,3.267094871265914
,2030,D,intracellular septation protein A,intracellular septation protein A,Others,(-) Rhamnose,0.73443713,0.73443713,0.409837667,15.02477123,0.150247712,0.186391823,0.028512708,0.204575322,0.259599577,0.911115873,0.139375108,0.717997408,0.109833413,0.57876717,0.80608532,31,5.2695,316,1.054171645,0.161258618,0.813608177,0.971487292,6.872294867,1X,1,1,,0.528871947,-0.309814066,0.635687275,0.854745156,,0.500045156,,-0.309814066,0.635687275,0.325873209,,0.285470653,0.136820559,0.059101736,0.481392948,-0.171707052,,,,,,,27.99626886247,3.3984524291437292
,1374,L,Holliday junction DNA helicase,Holliday junction DNA helicase,,(-) Rhamnose,0.73446023,0.73446023,0.409824777,63.62908557,0.636290856,0.85471992,0.115054148,0.866338067,1.356997696,0.986589362,0.132805139,0.629860996,0.084785809,0.468896047,0.744443695,433,5.53036,211,0.488565014,0.065765908,0.14528008,0.884945852,5.0,1X,1,1,,2.239743812,-0.251000054,0.4625,2.451243758,,2.096543758,,-0.251000054,0.4625,0.211499946,,1.208952626,0.110847026,0.043,1.362799651,0.709699651,,,,,,,64.98816920879993,2.389928274019794
,1482,I,acetyl-CoA carboxylase biotin carboxylase,acetyl-CoA carboxylase biotin carboxylase,Fatty acid biosynthesis,(-) Rhamnose,0.73457808,0.73457808,0.409759028,71.33423383,0.713342338,0.841805483,0.146834153,0.97109124,1.308086372,0.86686549,0.151205311,0.643539679,0.112251114,0.54533275,0.84739569,11,4.85815,373,0.338280764,0.059005519,0.158194517,0.853165847,13.7697309,1X,1,1,,2.510965031,-0.291916621,1.273700108,3.492748518,,3.138048518,,-0.291916621,1.273700108,0.981783487,,1.355350443,0.128916662,0.118419686,1.602686791,0.949586791,,,,,,,68.69904045149998,6.346277062882493
,1487,G,2-dehydro-3-deoxyphosphogluconate aldolase,2-dehydro-3-deoxyphosphogluconate aldolase,"3,6-anhydro-&alpha;-L-galactopyranose degradation",(-) Rhamnose,0.73495592,0.73495592,0.409548371,100.0,1.0,1.666666667,0.166666667,1.360625818,1.585902167,1.224926533,0.122492653,1.050926533,0.105092653,0.63055592,0.6,434,6.0,212,0.0,0.0,-0.666666667,0.833333333,5.0,1X,1,5,,3.52,-0.337536584,0.4625,3.644963416,,3.290263416,,-0.337536584,0.4625,0.124963416,,1.9,0.149063419,0.043,2.092063419,1.438963419,,,,,,,89.28,2.641130375601563
,1378,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.73554961,0.73554961,0.409217809,5.243501636,0.052435016,0.087391694,0.008739169,0.071286852,0.08136444,1.225916017,0.122591602,1.07407725,0.107407725,0.64444635,0.6,435,6.0,213,1.579274973,0.157927497,0.912608306,0.991260831,5.0,1X,1,1,,0.184571258,-0.344972131,0.4625,0.302099126,,-0.052600874,,-0.344972131,0.4625,0.117527869,,0.099626531,0.152347117,0.043,0.294973648,-0.358126352,,,,,,,8.25076157056001,2.6627146138118363
,1904,U,secY,secY,Bacterial secretion system,(-) Rhamnose,0.73582971,0.73582971,0.409062037,62.94642857,0.629464286,1.078737084,0.176481685,0.855448315,0.96224569,1.26101959,0.206303154,1.121062007,0.183406054,0.65416171,0.58351965,450,3.56674,498,0.635001262,0.103886382,-0.078737084,0.823518315,5.784040461,2X,2,2,,2.215714286,-0.350172763,0.535023743,2.400565265,,2.045865265,,-0.350172763,0.535023743,0.184850979,,1.195982143,0.154643828,0.049742748,1.400368719,0.747268719,,,,,,,51.843927214699995,3.0461087416250274
,1455,F,tmk,tmk,Metabolic pathways,(-) Rhamnose,0.73604075,0.73604075,0.408944749,75.38342347,0.753834235,1.331241826,0.158712636,1.024174592,1.708080337,1.299819227,0.154966387,0.77937893,0.092918719,0.44133418,0.566263935,475,4.74968,384,0.43471913,0.051827863,-0.331241826,0.841287364,12.46461496,1X,1,1,,2.653496506,-0.236246187,1.152976884,3.570227203,,3.215527203,,-0.236246187,1.152976884,0.916730697,,1.432285046,0.1043314,0.107195689,1.643812135,0.990712135,,,,,,,78.96050566969988,5.384230503434537
,2038,O,thioredoxin,thioredoxin,Others,(-) Rhamnose,0.73622099,0.73622099,0.408844632,7.06884058,0.070688406,0.098765454,0.015965941,0.0960152,0.110895704,1.028643941,0.166285557,0.890615694,0.143972585,0.63743142,0.71571995,168,4.42745,433,1.298429077,0.209897705,0.901234546,0.984034059,6.271056628,1X,1,1,,0.248823188,-0.341217039,0.580072738,0.487678887,,0.132978887,,-0.341217039,0.580072738,0.238855699,,0.134307971,0.150688788,0.053931087,0.338927846,-0.314172154,,,,,,,9.544122870600015,3.242602027401871
